hERG_IC50,hERG_h,hERG_Bmax
18530,1.11,87.92
18520,1.111,87.92
18500,1.109,87.91
18520,1.109,87.92
18530,1.109,87.91
18530,1.111,87.92
18520,1.108,87.93
18500,1.111,87.88
18580,1.108,87.93
18520,1.109,87.93
18520,1.109,87.9
18530,1.109,87.93
18550,1.108,87.94
18530,1.109,87.93
18530,1.11,87.92
18520,1.109,87.91
18550,1.109,87.93
18520,1.108,87.94
18520,1.109,87.9
18510,1.109,87.91
18510,1.11,87.9
18540,1.11,87.92
18540,1.11,87.91
18530,1.11,87.93
18520,1.111,87.9
18520,1.108,87.92
18510,1.11,87.91
18520,1.108,87.93
18530,1.108,87.91
18550,1.108,87.93
18530,1.11,87.89
18500,1.11,87.94
18530,1.109,87.93
18490,1.109,87.91
18510,1.109,87.93
18530,1.109,87.92
18510,1.108,87.92
18540,1.108,87.91
18500,1.108,87.9
18500,1.109,87.91
18510,1.109,87.93
18520,1.109,87.93
18520,1.11,87.91
18500,1.111,87.92
18540,1.11,87.93
18520,1.109,87.94
18520,1.109,87.93
18510,1.11,87.92
18510,1.11,87.92
18540,1.108,87.96
18540,1.109,87.93
18530,1.11,87.93
18510,1.109,87.9
18510,1.109,87.92
18530,1.109,87.92
18490,1.11,87.93
18520,1.111,87.94
18530,1.109,87.95
18540,1.111,87.92
18520,1.11,87.93
18520,1.11,87.93
18540,1.108,87.94
18530,1.111,87.92
18530,1.108,87.93
18510,1.109,87.93
18520,1.108,87.93
18530,1.109,87.93
18530,1.109,87.93
18490,1.111,87.91
18530,1.11,87.91
18530,1.109,87.94
18520,1.108,87.94
18540,1.109,87.93
18520,1.109,87.92
18500,1.109,87.92
18530,1.109,87.94
18520,1.11,87.92
18520,1.108,87.93
18520,1.11,87.89
18480,1.109,87.91
18480,1.109,87.9
18520,1.109,87.92
18510,1.109,87.93
18550,1.109,87.94
18540,1.107,87.95
18540,1.109,87.93
18510,1.11,87.92
18480,1.11,87.89
18480,1.11,87.88
18480,1.109,87.88
18480,1.112,87.88
18530,1.111,87.91
18540,1.109,87.94
18530,1.109,87.91
18510,1.11,87.9
18510,1.109,87.92
18530,1.107,87.93
18510,1.11,87.91
18510,1.11,87.91
18530,1.109,87.93
18530,1.109,87.94
18520,1.109,87.92
18500,1.109,87.92
18510,1.108,87.9
18530,1.109,87.93
18550,1.11,87.92
18510,1.11,87.89
18540,1.109,87.91
18520,1.111,87.92
18490,1.111,87.91
18530,1.109,87.92
18520,1.108,87.91
18510,1.108,87.94
18520,1.109,87.94
18530,1.111,87.92
18520,1.109,87.91
18540,1.108,87.96
18540,1.109,87.92
18520,1.108,87.92
18530,1.11,87.92
18530,1.111,87.93
18510,1.109,87.92
18510,1.111,87.93
18530,1.108,87.94
18570,1.11,87.94
18550,1.106,87.92
18550,1.108,87.93
18530,1.109,87.93
18530,1.111,87.92
18500,1.109,87.93
18510,1.11,87.9
18550,1.109,87.94
18540,1.108,87.93
18540,1.109,87.93
18510,1.111,87.9
18490,1.11,87.89
18500,1.109,87.92
18490,1.11,87.89
18530,1.11,87.92
18520,1.109,87.93
18520,1.11,87.92
18510,1.11,87.92
18520,1.109,87.94
18540,1.108,87.93
18520,1.109,87.93
18530,1.111,87.93
18530,1.108,87.94
18520,1.109,87.95
18520,1.11,87.91
18530,1.109,87.92
18520,1.11,87.92
18520,1.11,87.92
18530,1.107,87.94
18540,1.109,87.93
18540,1.11,87.92
18530,1.109,87.91
18520,1.108,87.93
18530,1.11,87.93
18520,1.108,87.94
18520,1.11,87.92
18530,1.11,87.91
18530,1.109,87.93
18520,1.11,87.92
18480,1.109,87.9
18500,1.11,87.91
18510,1.11,87.91
18510,1.109,87.9
18520,1.11,87.91
18540,1.108,87.94
18540,1.11,87.92
18550,1.11,87.92
18540,1.109,87.92
18520,1.109,87.92
18530,1.109,87.93
18550,1.109,87.93
18540,1.109,87.93
18540,1.11,87.92
18520,1.108,87.92
18510,1.109,87.91
18530,1.108,87.93
18510,1.111,87.91
18540,1.11,87.92
18510,1.11,87.91
18540,1.108,87.95
18540,1.107,87.93
18520,1.109,87.93
18520,1.108,87.94
18520,1.109,87.95
18510,1.109,87.93
18490,1.11,87.92
18500,1.109,87.89
18570,1.109,87.96
18510,1.11,87.91
18530,1.109,87.93
18520,1.109,87.93
18510,1.109,87.91
18530,1.11,87.95
18540,1.109,87.93
18530,1.11,87.93
18510,1.109,87.91
18530,1.109,87.94
18500,1.108,87.91
18510,1.109,87.94
18520,1.11,87.93
18530,1.109,87.94
18520,1.108,87.92
18510,1.108,87.91
18520,1.109,87.94
18550,1.109,87.94
18540,1.109,87.94
18540,1.109,87.95
18520,1.11,87.92
18520,1.109,87.91
18550,1.108,87.94
18520,1.11,87.92
18540,1.109,87.93
18520,1.109,87.93
18540,1.109,87.93
18520,1.109,87.94
18520,1.109,87.93
18510,1.109,87.94
18530,1.109,87.92
18530,1.111,87.9
18500,1.109,87.92
18520,1.109,87.93
18510,1.109,87.94
18520,1.11,87.91
18530,1.11,87.95
18520,1.109,87.91
18510,1.109,87.91
18530,1.108,87.95
18480,1.11,87.89
18490,1.111,87.9
18520,1.11,87.92
18540,1.11,87.93
18520,1.11,87.91
18510,1.109,87.91
18520,1.11,87.91
18540,1.11,87.92
18510,1.109,87.9
18520,1.11,87.92
18510,1.109,87.92
18510,1.111,87.92
18510,1.109,87.91
18510,1.111,87.89
18530,1.111,87.91
18520,1.11,87.91
18480,1.109,87.91
18510,1.111,87.93
18510,1.11,87.93
18510,1.111,87.93
18530,1.109,87.95
18540,1.108,87.96
18520,1.108,87.93
18520,1.109,87.89
18500,1.11,87.9
18530,1.108,87.93
18520,1.109,87.95
18520,1.109,87.94
18510,1.11,87.91
18550,1.109,87.95
18530,1.109,87.93
18530,1.108,87.94
18550,1.108,87.94
18520,1.11,87.92
18520,1.11,87.91
18540,1.11,87.94
18520,1.109,87.91
18510,1.109,87.92
18500,1.109,87.94
18470,1.11,87.89
18510,1.109,87.94
18520,1.107,87.95
18510,1.108,87.94
18500,1.109,87.93
18530,1.109,87.94
18540,1.109,87.95
18540,1.108,87.94
18540,1.109,87.92
18520,1.109,87.92
18500,1.11,87.9
18490,1.111,87.91
18530,1.109,87.92
18510,1.108,87.94
18520,1.11,87.91
18510,1.108,87.93
18530,1.11,87.93
18530,1.109,87.92
18540,1.109,87.92
18520,1.107,87.94
18510,1.108,87.91
18500,1.11,87.9
18510,1.11,87.9
18530,1.109,87.92
18520,1.108,87.93
18500,1.109,87.92
18520,1.109,87.91
18510,1.109,87.9
18510,1.108,87.91
18520,1.109,87.91
18540,1.108,87.96
18530,1.108,87.93
18500,1.108,87.93
18540,1.108,87.95
18530,1.109,87.94
18530,1.11,87.93
18540,1.11,87.94
18540,1.11,87.92
18530,1.11,87.9
18520,1.109,87.95
18520,1.11,87.92
18490,1.111,87.89
18510,1.109,87.89
18530,1.108,87.93
18540,1.109,87.94
18510,1.111,87.9
18490,1.111,87.9
18510,1.109,87.92
18530,1.11,87.9
18530,1.11,87.9
18540,1.111,87.93
18520,1.11,87.92
18510,1.109,87.95
18500,1.11,87.94
18540,1.108,87.96
18500,1.11,87.91
18570,1.109,87.94
18520,1.11,87.93
18550,1.11,87.94
18550,1.108,87.94
18550,1.11,87.94
18530,1.109,87.94
18500,1.111,87.87
18500,1.11,87.9
18510,1.11,87.9
18530,1.108,87.91
18540,1.108,87.93
18520,1.109,87.94
18500,1.11,87.92
18520,1.109,87.92
18490,1.109,87.91
18520,1.11,87.9
18520,1.11,87.93
18530,1.11,87.93
18540,1.11,87.92
18510,1.111,87.89
18520,1.11,87.92
18530,1.11,87.9
18530,1.109,87.93
18510,1.109,87.91
18510,1.109,87.92
18520,1.11,87.94
18510,1.111,87.93
18510,1.109,87.94
18510,1.109,87.91
18490,1.109,87.9
18500,1.11,87.9
18520,1.109,87.91
18500,1.109,87.91
18530,1.109,87.94
18490,1.11,87.89
18490,1.11,87.92
18540,1.11,87.92
18530,1.109,87.93
18530,1.109,87.93
18520,1.109,87.92
18540,1.108,87.94
18500,1.111,87.9
18520,1.11,87.92
18530,1.108,87.95
18520,1.109,87.91
18540,1.109,87.95
18510,1.11,87.91
18520,1.109,87.94
18540,1.11,87.94
18520,1.108,87.92
18530,1.109,87.9
18550,1.109,87.93
18510,1.11,87.91
18500,1.109,87.91
18540,1.109,87.92
18550,1.11,87.93
18540,1.11,87.91
18520,1.11,87.95
18520,1.109,87.92
18530,1.109,87.91
18520,1.111,87.92
18520,1.11,87.93
18500,1.11,87.9
18510,1.108,87.91
18510,1.109,87.91
18550,1.108,87.96
18510,1.11,87.92
18530,1.109,87.91
18510,1.11,87.89
18540,1.109,87.95
18560,1.107,87.96
18530,1.109,87.91
18540,1.11,87.91
18540,1.109,87.91
18500,1.11,87.9
18530,1.109,87.95
18500,1.109,87.93
18520,1.11,87.92
18530,1.109,87.94
18520,1.11,87.93
18520,1.108,87.93
18480,1.111,87.89
18530,1.109,87.92
18540,1.109,87.92
18510,1.11,87.88
18500,1.11,87.91
18520,1.109,87.94
18520,1.109,87.94
18510,1.11,87.93
18550,1.11,87.93
18510,1.109,87.92
18500,1.109,87.91
18490,1.109,87.92
18480,1.111,87.91
18530,1.11,87.92
18510,1.109,87.92
18500,1.11,87.94
18490,1.11,87.92
18510,1.11,87.91
18500,1.11,87.91
18510,1.109,87.93
18490,1.109,87.9
18520,1.108,87.93
18520,1.11,87.93
18530,1.11,87.94
18510,1.108,87.93
18510,1.108,87.91
18540,1.11,87.92
18510,1.108,87.94
18510,1.108,87.93
18530,1.109,87.94
18530,1.111,87.93
18500,1.109,87.91
18530,1.109,87.92
18550,1.108,87.94
18550,1.109,87.93
18540,1.108,87.93
18540,1.108,87.94
18550,1.11,87.95
18550,1.109,87.93
18530,1.11,87.93
18530,1.11,87.93
18530,1.109,87.93
18530,1.109,87.93
18520,1.109,87.93
18530,1.109,87.92
18530,1.111,87.91
18530,1.11,87.92
18530,1.11,87.92
18530,1.11,87.92
18540,1.108,87.93
18530,1.11,87.93
18530,1.109,87.96
18510,1.11,87.92
18530,1.109,87.95
18520,1.11,87.93
18530,1.11,87.93
18540,1.11,87.93
18500,1.108,87.93
18500,1.11,87.9
18520,1.111,87.9
18530,1.11,87.9
18510,1.11,87.91
18510,1.11,87.89
18510,1.109,87.9
18520,1.109,87.9
18540,1.109,87.94
18550,1.108,87.94
18510,1.109,87.93
18520,1.11,87.9
18530,1.11,87.94
18510,1.109,87.93
18540,1.109,87.92
18550,1.109,87.94
18540,1.11,87.94
18550,1.109,87.94
18520,1.11,87.92
18510,1.109,87.9
18520,1.11,87.9
18520,1.11,87.91
18530,1.11,87.9
18540,1.111,87.93
18520,1.109,87.9
18510,1.11,87.91
18530,1.109,87.92
18530,1.109,87.92
18510,1.109,87.9
18510,1.109,87.9
18520,1.108,87.91
18510,1.11,87.93
18510,1.109,87.91
18530,1.11,87.92
18500,1.11,87.91
18490,1.109,87.89
18520,1.109,87.91
18510,1.11,87.91
18520,1.109,87.94
18510,1.112,87.91
18510,1.111,87.92
18540,1.11,87.94
18520,1.11,87.92
18510,1.11,87.91
18520,1.11,87.96
18530,1.11,87.92
18520,1.108,87.94
18500,1.109,87.91
18540,1.109,87.91
18510,1.11,87.91
18550,1.108,87.94
18530,1.107,87.95
18520,1.11,87.93
18560,1.109,87.96
18540,1.11,87.93
18520,1.108,87.94
18520,1.109,87.94
18490,1.108,87.91
18490,1.109,87.91
18500,1.11,87.92
18510,1.109,87.91
18500,1.112,87.92
18510,1.11,87.89
18510,1.109,87.94
18520,1.11,87.91
18540,1.109,87.92
18510,1.11,87.91
18520,1.109,87.92
18540,1.109,87.93
18530,1.108,87.95
18520,1.108,87.95
18530,1.108,87.96
18520,1.11,87.93
18530,1.108,87.95
18530,1.108,87.92
18530,1.107,87.93
18530,1.109,87.92
18530,1.108,87.95
18530,1.11,87.94
18550,1.109,87.93
18520,1.109,87.95
18520,1.111,87.91
18540,1.111,87.92
18540,1.109,87.93
18550,1.109,87.94
18530,1.11,87.93
18490,1.11,87.9
18520,1.11,87.89
18520,1.107,87.95
18510,1.111,87.91
18500,1.11,87.9
18530,1.11,87.9
18510,1.111,87.92
18510,1.111,87.91
18520,1.11,87.92
18510,1.109,87.93
18510,1.109,87.92
18520,1.11,87.94
18530,1.108,87.96
18540,1.109,87.94
18540,1.109,87.93
18530,1.109,87.94
18520,1.108,87.92
18530,1.109,87.93
18540,1.108,87.94
18560,1.109,87.93
18530,1.109,87.94
18540,1.107,87.96
18530,1.109,87.95
18510,1.11,87.93
18520,1.108,87.94
18540,1.109,87.94
18510,1.11,87.93
18520,1.109,87.92
18540,1.108,87.95
18530,1.111,87.92
18500,1.11,87.92
18490,1.11,87.9
18520,1.108,87.94
18510,1.11,87.91
18510,1.109,87.93
18530,1.109,87.95
18530,1.109,87.94
18520,1.109,87.93
18520,1.109,87.92
18530,1.111,87.91
18510,1.109,87.9
18540,1.108,87.94
18530,1.109,87.94
18500,1.109,87.91
18520,1.109,87.92
18530,1.11,87.91
18500,1.11,87.93
18520,1.108,87.93
18520,1.11,87.92
18520,1.111,87.89
18540,1.109,87.92
18520,1.109,87.93
18520,1.108,87.91
18530,1.109,87.9
18510,1.111,87.92
18510,1.111,87.94
18500,1.109,87.93
18530,1.109,87.95
18500,1.11,87.91
18540,1.11,87.92
18520,1.108,87.91
18530,1.111,87.91
18540,1.109,87.94
18480,1.11,87.89
18520,1.109,87.94
18520,1.11,87.9
18530,1.108,87.93
18520,1.109,87.92
18540,1.11,87.92
18530,1.111,87.9
18540,1.11,87.92
18510,1.109,87.92
18530,1.109,87.94
18530,1.11,87.92
18520,1.11,87.92
18530,1.109,87.94
18520,1.108,87.92
18530,1.108,87.93
18530,1.109,87.93
18560,1.109,87.96
18550,1.108,87.95
18530,1.109,87.93
18540,1.108,87.95
18520,1.11,87.91
18530,1.11,87.91
18520,1.109,87.91
18530,1.11,87.92
18510,1.11,87.92
18510,1.111,87.9
18520,1.109,87.9
18540,1.109,87.93
18510,1.111,87.89
18540,1.11,87.93
18510,1.111,87.92
18540,1.109,87.95
18530,1.108,87.95
18530,1.109,87.91
18540,1.109,87.93
18500,1.11,87.9
18520,1.11,87.9
18490,1.11,87.89
18530,1.109,87.91
18500,1.11,87.93
18510,1.109,87.92
18500,1.11,87.91
18480,1.11,87.91
18530,1.11,87.95
18510,1.11,87.9
18540,1.11,87.92
18520,1.109,87.93
18520,1.109,87.92
18520,1.109,87.94
18540,1.109,87.94
18510,1.107,87.94
18520,1.109,87.9
18510,1.111,87.92
18510,1.11,87.92
18520,1.11,87.91
18570,1.108,87.95
18520,1.109,87.94
18520,1.108,87.93
18510,1.108,87.91
18530,1.109,87.93
18530,1.109,87.92
18550,1.107,87.96
18540,1.108,87.96
18520,1.11,87.93
18520,1.108,87.94
18540,1.109,87.93
18550,1.109,87.95
18530,1.109,87.94
18530,1.11,87.9
18520,1.11,87.92
18500,1.111,87.91
18510,1.109,87.91
18550,1.108,87.96
18510,1.11,87.92
18510,1.11,87.93
18520,1.11,87.92
18540,1.109,87.92
18520,1.111,87.88
18530,1.109,87.93
18510,1.11,87.92
18500,1.109,87.91
18550,1.108,87.94
18480,1.11,87.91
18530,1.111,87.92
18520,1.11,87.92
18540,1.109,87.91
18500,1.11,87.91
18480,1.11,87.92
18530,1.111,87.92
18560,1.109,87.93
18520,1.111,87.91
18500,1.11,87.92
18530,1.11,87.92
18540,1.111,87.89
18510,1.109,87.92
18550,1.109,87.92
18500,1.11,87.89
18550,1.108,87.96
18510,1.11,87.91
18500,1.111,87.91
18500,1.11,87.9
18520,1.108,87.9
18540,1.108,87.92
18520,1.11,87.9
18520,1.11,87.92
18520,1.109,87.91
18560,1.108,87.95
18570,1.108,87.94
18510,1.109,87.91
18490,1.11,87.89
18500,1.11,87.87
18520,1.109,87.92
18540,1.108,87.93
18510,1.108,87.92
18520,1.109,87.93
18550,1.108,87.94
18530,1.109,87.94
18530,1.108,87.92
18490,1.111,87.88
18540,1.109,87.95
18510,1.109,87.9
18520,1.107,87.93
18520,1.108,87.96
18520,1.11,87.89
18540,1.11,87.94
18560,1.109,87.94
18540,1.107,87.96
18520,1.109,87.95
18500,1.109,87.91
18510,1.11,87.9
18530,1.108,87.94
18550,1.108,87.95
18540,1.11,87.94
18550,1.109,87.91
18550,1.108,87.92
18520,1.109,87.92
18530,1.108,87.94
18540,1.109,87.94
18530,1.109,87.94
18500,1.11,87.91
18510,1.109,87.92
18540,1.108,87.94
18510,1.11,87.91
18530,1.111,87.93
18520,1.11,87.92
18510,1.11,87.91
18510,1.107,87.93
18540,1.107,87.96
18530,1.109,87.93
18500,1.11,87.89
18520,1.108,87.94
18500,1.11,87.91
18510,1.11,87.91
18540,1.107,87.95
18540,1.109,87.94
18510,1.11,87.88
18520,1.109,87.91
18540,1.11,87.92
18530,1.108,87.95
18510,1.11,87.92
18520,1.11,87.9
18530,1.109,87.91
18540,1.11,87.93
18530,1.109,87.94
18510,1.108,87.94
18530,1.11,87.95
18530,1.106,87.95
18500,1.107,87.94
18510,1.107,87.9
18540,1.109,87.94
18530,1.109,87.93
18520,1.108,87.95
18530,1.109,87.91
18520,1.109,87.91
18500,1.109,87.94
18500,1.109,87.9
18530,1.109,87.94
18510,1.109,87.95
18540,1.108,87.93
18520,1.11,87.93
18510,1.11,87.88
18500,1.112,87.91
18530,1.108,87.94
18510,1.109,87.9
18500,1.109,87.92
18520,1.108,87.93
18530,1.108,87.95
18530,1.108,87.94
18520,1.109,87.9
18530,1.109,87.93
18540,1.107,87.95
18540,1.11,87.92
18550,1.11,87.89
18520,1.11,87.91
18530,1.109,87.95
18530,1.11,87.94
18520,1.11,87.94
18560,1.109,87.93
18550,1.11,87.92
18510,1.11,87.89
18520,1.11,87.92
18520,1.109,87.93
18500,1.111,87.91
18530,1.111,87.91
18500,1.109,87.92
18500,1.109,87.91
18530,1.109,87.93
18510,1.11,87.93
18510,1.109,87.93
18490,1.11,87.88
18520,1.109,87.91
18510,1.11,87.92
18520,1.11,87.93
18540,1.109,87.93
18510,1.11,87.92
18540,1.109,87.93
18560,1.108,87.95
18590,1.108,87.97
18520,1.109,87.91
18510,1.11,87.9
18510,1.108,87.92
18490,1.108,87.91
18520,1.11,87.91
18510,1.11,87.91
18520,1.112,87.91
18530,1.111,87.92
18530,1.109,87.93
18530,1.108,87.94
18520,1.109,87.91
18540,1.108,87.95
18550,1.109,87.93
18550,1.109,87.95
18510,1.11,87.91
18530,1.11,87.94
18530,1.109,87.93
18520,1.109,87.92
18520,1.109,87.92
18510,1.11,87.9
18530,1.109,87.93
18540,1.109,87.93
18560,1.108,87.93
18540,1.108,87.92
18510,1.11,87.91
18520,1.111,87.91
18530,1.108,87.93
18560,1.109,87.94
18530,1.109,87.93
18510,1.108,87.93
18540,1.109,87.91
18530,1.11,87.9
18520,1.11,87.89
18510,1.11,87.92
18530,1.11,87.91
18520,1.11,87.92
18530,1.109,87.93
18540,1.108,87.95
18510,1.108,87.92
18520,1.107,87.92
18500,1.108,87.95
18550,1.108,87.97
18550,1.108,87.96
18500,1.11,87.91
18500,1.11,87.92
18520,1.108,87.94
18530,1.109,87.95
18540,1.108,87.96
18510,1.11,87.9
18490,1.111,87.88
18510,1.11,87.9
18520,1.109,87.92
18530,1.109,87.92
18540,1.108,87.91
18530,1.11,87.91
18520,1.109,87.91
18520,1.11,87.92
18540,1.109,87.92
18540,1.108,87.94
18520,1.109,87.92
18520,1.11,87.92
18520,1.11,87.92
18550,1.11,87.94
18520,1.109,87.9
18510,1.11,87.93
18520,1.109,87.94
18510,1.11,87.92
18520,1.11,87.92
18510,1.111,87.9
18500,1.111,87.88
18510,1.11,87.91
18560,1.109,87.92
18510,1.109,87.91
18500,1.109,87.93
18510,1.109,87.92
18510,1.109,87.94
18530,1.11,87.9
18510,1.107,87.92
18500,1.109,87.93
18500,1.11,87.91
18490,1.111,87.88
18510,1.109,87.93
18530,1.108,87.94
18520,1.11,87.94
18540,1.108,87.93
18530,1.109,87.96
18540,1.108,87.95
18530,1.108,87.95
18540,1.107,87.95
18520,1.108,87.92
18530,1.108,87.93
18530,1.109,87.94
18520,1.109,87.94
18500,1.108,87.91
18520,1.109,87.95
18560,1.11,87.94
18530,1.11,87.9
18520,1.108,87.93
18510,1.108,87.94
18520,1.109,87.91
18580,1.108,87.95
18560,1.109,87.96
18500,1.11,87.92
18550,1.111,87.9
18560,1.108,87.94
18500,1.109,87.9
18530,1.109,87.92
18530,1.111,87.93
18520,1.11,87.93
18530,1.109,87.92
18540,1.107,87.96
18490,1.108,87.94
18480,1.109,87.93
18510,1.109,87.93
18520,1.11,87.92
18520,1.11,87.91
18530,1.109,87.94
18500,1.109,87.91
18500,1.11,87.91
18530,1.108,87.92
18550,1.109,87.94
18520,1.109,87.94
18510,1.108,87.92
18510,1.109,87.92
18540,1.108,87.94
18510,1.11,87.91
18510,1.108,87.93
18520,1.109,87.94
18520,1.109,87.92
18520,1.108,87.93
18530,1.109,87.93
18540,1.106,87.96
18520,1.108,87.93
18530,1.111,87.92
18520,1.11,87.92
18550,1.11,87.95
18540,1.11,87.91
18540,1.109,87.97
18530,1.109,87.96
18520,1.108,87.93
18520,1.108,87.94
18510,1.11,87.92
18560,1.108,87.94
18550,1.109,87.94
18540,1.111,87.92
18520,1.11,87.91
18510,1.109,87.91
18520,1.109,87.92
18510,1.109,87.93
18530,1.11,87.93
18540,1.11,87.94
18540,1.109,87.96
18550,1.107,87.95
18520,1.11,87.91
18540,1.11,87.93
18540,1.11,87.95
18530,1.111,87.91
18540,1.108,87.96
18520,1.107,87.94
18530,1.111,87.94
18530,1.109,87.94
18530,1.109,87.91
18490,1.11,87.89
18490,1.11,87.89
18550,1.108,87.93
18490,1.109,87.9
18520,1.109,87.91
18550,1.109,87.93
18530,1.109,87.94
18550,1.108,87.92
18480,1.11,87.91
18490,1.109,87.91
18510,1.107,87.91
18530,1.109,87.94
18530,1.11,87.93
18520,1.111,87.92
18500,1.109,87.94
18500,1.107,87.92
18490,1.108,87.94
18500,1.11,87.91
18490,1.11,87.91
18530,1.11,87.92
18520,1.109,87.94
18540,1.109,87.95
18510,1.109,87.93
18520,1.109,87.94
18560,1.108,87.93
18540,1.108,87.93
18530,1.109,87.92
18510,1.109,87.92
18550,1.11,87.93
18530,1.11,87.91
18560,1.108,87.94
18530,1.11,87.94
18530,1.11,87.91
18560,1.108,87.95
18510,1.11,87.89
18500,1.112,87.87
18490,1.111,87.91
18480,1.11,87.89
18540,1.109,87.9
18500,1.109,87.9
18520,1.108,87.92
18520,1.11,87.93
18530,1.109,87.95
18510,1.11,87.92
18520,1.109,87.92
18520,1.11,87.92
18500,1.109,87.92
18510,1.11,87.9
18570,1.108,87.95
18550,1.108,87.96
18530,1.108,87.93
18520,1.109,87.95
18530,1.109,87.95
18520,1.111,87.91
18520,1.11,87.92
18530,1.111,87.94
18530,1.111,87.91
18500,1.108,87.92
18530,1.11,87.92
18520,1.109,87.94
18530,1.107,87.96
18520,1.109,87.96
18520,1.11,87.92
18530,1.109,87.92
18540,1.109,87.94
18530,1.109,87.95
18520,1.11,87.94
18500,1.109,87.91
18500,1.111,87.92
18520,1.109,87.92
18500,1.11,87.88
18530,1.11,87.93
18510,1.108,87.91
18510,1.111,87.91
18510,1.109,87.91
18490,1.11,87.92
18540,1.109,87.94
18510,1.108,87.92
18540,1.108,87.95
18530,1.109,87.95
18510,1.109,87.95
18550,1.108,87.96
18550,1.109,87.95
18520,1.109,87.93
18530,1.108,87.92
18530,1.11,87.93
18540,1.11,87.93
18520,1.109,87.93
18520,1.108,87.93
18530,1.107,87.95
18510,1.109,87.92
18520,1.11,87.91
18560,1.11,87.93
18540,1.108,87.94
18530,1.108,87.93
18530,1.109,87.92
18530,1.109,87.93
18540,1.108,87.93
18510,1.109,87.92
18500,1.108,87.93
18490,1.109,87.94
18550,1.107,87.96
18510,1.11,87.93
18520,1.108,87.94
18520,1.109,87.93
18530,1.109,87.92
18520,1.11,87.9
18530,1.109,87.93
18520,1.109,87.9
18550,1.109,87.92
18540,1.11,87.92
18530,1.109,87.91
18510,1.109,87.93
18520,1.108,87.95
18540,1.108,87.93
18530,1.109,87.94
18520,1.109,87.94
18510,1.111,87.88
18500,1.11,87.93
18530,1.109,87.95
18490,1.108,87.9
18470,1.109,87.89
18530,1.108,87.94
18510,1.11,87.94
18540,1.109,87.92
18530,1.109,87.92
18550,1.109,87.96
18520,1.109,87.93
18530,1.11,87.91
18540,1.108,87.92
18530,1.108,87.93
18520,1.108,87.91
18490,1.111,87.9
18510,1.109,87.94
18520,1.107,87.93
18500,1.11,87.92
18550,1.108,87.95
18540,1.11,87.93
18520,1.11,87.94
18530,1.109,87.94
18530,1.109,87.93
18550,1.108,87.96
18520,1.109,87.95
18520,1.111,87.92
18550,1.109,87.94
18560,1.109,87.95
18540,1.108,87.94
18520,1.11,87.93
18520,1.109,87.94
18520,1.109,87.91
18540,1.109,87.94
18540,1.107,87.94
18520,1.109,87.94
18510,1.111,87.89
18500,1.109,87.91
18520,1.109,87.93
