hERG_IC50,hERG_h,hERG_Bmax
1266,0.9181,97.3
1265,0.9183,97.29
1267,0.9177,97.31
1265,0.9181,97.27
1265,0.9188,97.26
1264,0.9194,97.25
1265,0.9195,97.27
1266,0.9192,97.28
1266,0.9186,97.28
1264,0.9188,97.26
1266,0.9187,97.29
1265,0.9188,97.27
1266,0.9186,97.28
1267,0.9184,97.29
1264,0.9189,97.27
1265,0.9188,97.28
1263,0.9188,97.25
1266,0.9184,97.28
1265,0.9188,97.27
1265,0.9186,97.28
1265,0.9183,97.3
1265,0.919,97.28
1267,0.918,97.31
1267,0.9174,97.31
1266,0.9177,97.3
1264,0.918,97.27
1265,0.9182,97.3
1265,0.9183,97.29
1265,0.9181,97.29
1267,0.9189,97.31
1264,0.9191,97.26
1265,0.9186,97.28
1264,0.919,97.24
1266,0.9185,97.27
1265,0.9191,97.25
1263,0.9193,97.23
1265,0.9188,97.3
1265,0.9184,97.28
1265,0.9188,97.26
1263,0.9202,97.21
1265,0.919,97.24
1266,0.919,97.27
1265,0.9189,97.25
1265,0.9187,97.29
1267,0.9181,97.31
1266,0.9184,97.28
1265,0.9184,97.27
1265,0.919,97.26
1266,0.9186,97.3
1265,0.9186,97.28
1263,0.9191,97.26
1265,0.9188,97.3
1265,0.9184,97.29
1264,0.9186,97.26
1265,0.9186,97.28
1267,0.9186,97.29
1266,0.9184,97.29
1266,0.9188,97.28
1264,0.9186,97.26
1266,0.9184,97.29
1265,0.919,97.29
1266,0.9184,97.27
1265,0.9184,97.27
1267,0.9184,97.31
1265,0.9183,97.29
1268,0.9183,97.32
1265,0.9184,97.28
1265,0.9184,97.27
1264,0.9186,97.26
1267,0.9185,97.29
1266,0.9188,97.27
1265,0.9184,97.26
1265,0.9182,97.25
1266,0.9183,97.27
1267,0.9185,97.27
1265,0.9185,97.24
1266,0.9185,97.27
1265,0.9187,97.26
1264,0.9188,97.25
1265,0.9187,97.28
1267,0.9181,97.29
1265,0.9185,97.28
1265,0.9186,97.29
1265,0.918,97.28
1266,0.918,97.31
1265,0.918,97.28
1267,0.9178,97.31
1268,0.9178,97.31
1265,0.9184,97.27
1267,0.9178,97.29
1266,0.9181,97.28
1267,0.9188,97.29
1265,0.9187,97.28
1265,0.9187,97.26
1267,0.918,97.29
1266,0.9181,97.3
1264,0.9189,97.25
1263,0.9189,97.24
1265,0.9182,97.26
1267,0.9179,97.29
1266,0.9181,97.28
1265,0.9188,97.27
1264,0.9186,97.26
1265,0.9188,97.27
1266,0.9181,97.3
1266,0.9187,97.32
1266,0.9187,97.29
1263,0.9187,97.27
1267,0.9175,97.32
1267,0.9174,97.31
1266,0.9175,97.3
1265,0.9179,97.29
1265,0.9183,97.27
1265,0.9184,97.26
1265,0.9187,97.28
1265,0.9181,97.29
1267,0.918,97.31
1266,0.9182,97.29
1266,0.918,97.28
1265,0.9178,97.29
1267,0.9177,97.31
1264,0.9189,97.25
1265,0.9185,97.28
1265,0.9182,97.27
1263,0.9184,97.25
1267,0.9183,97.28
1265,0.9184,97.28
1266,0.9183,97.28
1265,0.9183,97.27
1263,0.9189,97.24
1264,0.9188,97.25
1266,0.9181,97.29
1264,0.9184,97.25
1267,0.9183,97.31
1265,0.9181,97.29
1266,0.9182,97.3
1266,0.9187,97.29
1264,0.9191,97.26
1265,0.919,97.26
1266,0.9186,97.28
1265,0.9186,97.28
1265,0.9191,97.27
1264,0.9189,97.26
1264,0.9187,97.24
1268,0.9177,97.31
1266,0.9181,97.27
1267,0.9179,97.3
1265,0.9187,97.27
1266,0.9181,97.29
1268,0.9177,97.32
1266,0.9183,97.29
1265,0.9185,97.28
1265,0.9181,97.27
1265,0.9182,97.27
1266,0.9186,97.28
1264,0.9192,97.25
1266,0.9187,97.28
1265,0.9192,97.27
1263,0.9188,97.27
1264,0.9189,97.27
1265,0.9188,97.28
1266,0.9186,97.26
1264,0.919,97.27
1264,0.9191,97.24
1265,0.9191,97.27
1265,0.9189,97.26
1265,0.9192,97.26
1265,0.9189,97.27
1267,0.918,97.3
1267,0.9179,97.3
1265,0.919,97.27
1265,0.9191,97.26
1265,0.9186,97.26
1265,0.9185,97.27
1266,0.9186,97.29
1266,0.9189,97.29
1265,0.919,97.26
1265,0.9189,97.27
1264,0.9191,97.27
1265,0.9192,97.26
1264,0.9188,97.26
1266,0.918,97.27
1264,0.9188,97.25
1265,0.9195,97.27
1264,0.919,97.25
1265,0.9191,97.26
1267,0.9187,97.29
1266,0.9184,97.27
1267,0.918,97.28
1266,0.918,97.29
1263,0.9185,97.27
1265,0.9183,97.29
1266,0.9179,97.29
1267,0.9182,97.3
1266,0.9182,97.29
1266,0.918,97.29
1266,0.9185,97.29
1264,0.919,97.27
1267,0.9179,97.31
1265,0.9184,97.28
1265,0.9183,97.28
1266,0.9182,97.28
1266,0.9182,97.3
1267,0.9175,97.32
1265,0.9178,97.3
1267,0.9179,97.32
1267,0.9178,97.33
1266,0.9174,97.31
1264,0.9178,97.29
1266,0.9178,97.31
1266,0.9182,97.29
1267,0.9184,97.31
1266,0.9181,97.29
1266,0.9185,97.28
1265,0.9187,97.25
1264,0.9185,97.26
1265,0.9183,97.27
1264,0.9184,97.26
1265,0.9182,97.27
1267,0.9177,97.3
1265,0.9182,97.28
1265,0.9187,97.28
1265,0.9184,97.29
1264,0.9188,97.26
1265,0.9188,97.27
1264,0.9189,97.25
1267,0.9183,97.28
1265,0.9185,97.27
1264,0.9188,97.26
1266,0.9188,97.28
1265,0.9195,97.25
1264,0.9181,97.26
1264,0.9181,97.27
1266,0.9182,97.29
1267,0.9178,97.31
1265,0.9189,97.27
1266,0.9191,97.28
1265,0.9186,97.27
1267,0.9193,97.28
1265,0.9187,97.27
1265,0.9181,97.29
1266,0.9184,97.29
1266,0.9186,97.3
1265,0.9186,97.26
1266,0.9187,97.28
1266,0.9184,97.27
1266,0.9182,97.28
1265,0.918,97.29
1265,0.9185,97.27
1266,0.9197,97.26
1264,0.9192,97.26
1265,0.9194,97.26
1266,0.9184,97.29
1266,0.9177,97.28
1266,0.918,97.3
1266,0.9177,97.3
1267,0.9177,97.31
1266,0.9184,97.3
1266,0.918,97.32
1267,0.918,97.32
1267,0.9178,97.3
1264,0.9182,97.26
1265,0.9186,97.3
1265,0.9179,97.29
1265,0.9182,97.27
1267,0.9179,97.3
1266,0.9179,97.31
1265,0.9185,97.27
1264,0.9188,97.26
1267,0.9179,97.3
1265,0.9185,97.28
1266,0.9183,97.29
1266,0.9181,97.29
1266,0.9185,97.29
1263,0.919,97.26
1263,0.9195,97.24
1265,0.9196,97.26
1265,0.9197,97.25
1264,0.9195,97.24
1265,0.9186,97.25
1266,0.9182,97.27
1265,0.9183,97.28
1266,0.9184,97.3
1267,0.9181,97.31
1266,0.9184,97.3
1267,0.9174,97.3
1266,0.9179,97.3
1267,0.9178,97.3
1265,0.918,97.28
1266,0.9176,97.3
1266,0.918,97.29
1264,0.9188,97.27
1267,0.9184,97.29
1265,0.9186,97.26
1264,0.9188,97.27
1265,0.9186,97.28
1263,0.9194,97.25
1265,0.9193,97.26
1264,0.9198,97.25
1264,0.9199,97.25
1264,0.92,97.25
1265,0.9191,97.25
1265,0.9195,97.26
1266,0.9188,97.29
1266,0.919,97.28
1264,0.9193,97.25
1264,0.9193,97.23
1265,0.9197,97.25
1266,0.9192,97.27
1265,0.9195,97.26
1265,0.9192,97.27
1264,0.9187,97.26
1265,0.9191,97.26
1266,0.9189,97.29
1264,0.9188,97.27
1267,0.9187,97.29
1267,0.9185,97.29
1267,0.9181,97.31
1265,0.9183,97.27
1265,0.9185,97.26
1267,0.9181,97.3
1265,0.9188,97.28
1266,0.9185,97.29
1265,0.9186,97.25
1268,0.9177,97.29
1267,0.9177,97.28
1267,0.9177,97.3
1267,0.9176,97.32
1268,0.9174,97.32
1265,0.9177,97.3
1265,0.9175,97.28
1265,0.9182,97.29
1263,0.919,97.24
1264,0.9195,97.26
1267,0.9179,97.29
1265,0.9181,97.26
1265,0.9182,97.28
1265,0.9176,97.3
1265,0.9179,97.28
1266,0.9178,97.29
1267,0.9181,97.3
1266,0.9177,97.28
1265,0.9186,97.26
1266,0.9182,97.27
1265,0.9185,97.26
1266,0.9178,97.29
1266,0.9181,97.3
1266,0.9179,97.29
1265,0.9178,97.27
1266,0.9182,97.27
1265,0.9183,97.29
1265,0.9182,97.27
1266,0.9178,97.29
1266,0.9186,97.29
1265,0.9183,97.28
1267,0.918,97.3
1268,0.9177,97.32
1266,0.9186,97.28
1265,0.9186,97.26
1267,0.9184,97.3
1263,0.9191,97.25
1266,0.9183,97.3
1263,0.9193,97.25
1265,0.9194,97.27
1267,0.9188,97.29
1264,0.9192,97.26
1266,0.9189,97.29
1265,0.9194,97.25
1266,0.9187,97.27
1264,0.9194,97.24
1263,0.919,97.23
1265,0.9189,97.27
1266,0.9187,97.28
1266,0.9185,97.26
1266,0.9183,97.28
1266,0.9183,97.29
1265,0.9188,97.28
1267,0.9183,97.31
1266,0.9187,97.3
1264,0.9188,97.25
1265,0.9188,97.27
1265,0.9188,97.27
1266,0.9187,97.29
1266,0.919,97.28
1266,0.9182,97.27
1265,0.9186,97.26
1265,0.9186,97.27
1267,0.9184,97.29
1265,0.9187,97.27
1266,0.9184,97.28
1267,0.9185,97.3
1264,0.9189,97.25
1266,0.9187,97.27
1267,0.9191,97.3
1265,0.9184,97.29
1265,0.9187,97.28
1265,0.9192,97.26
1266,0.9191,97.27
1265,0.9194,97.25
1266,0.919,97.26
1265,0.919,97.25
1266,0.9191,97.27
1264,0.9192,97.24
1265,0.9184,97.25
1265,0.9187,97.25
1266,0.9186,97.27
1265,0.919,97.27
1263,0.9195,97.24
1266,0.919,97.27
1264,0.9189,97.25
1266,0.9182,97.29
1264,0.9184,97.26
1265,0.9187,97.27
1265,0.918,97.29
1265,0.9174,97.29
1266,0.9168,97.32
1266,0.917,97.31
1265,0.9182,97.26
1267,0.9172,97.3
1266,0.9171,97.29
1266,0.9171,97.31
1265,0.9176,97.28
1266,0.9169,97.3
1265,0.9177,97.28
1266,0.9172,97.32
1267,0.9173,97.32
1267,0.9176,97.33
1267,0.9176,97.32
1264,0.9182,97.28
1266,0.9177,97.31
1267,0.9176,97.32
1265,0.9177,97.3
1265,0.918,97.29
1266,0.9174,97.31
1267,0.9176,97.31
1264,0.9179,97.27
1266,0.9178,97.32
1267,0.9176,97.33
1265,0.9188,97.3
1263,0.9188,97.25
1266,0.9181,97.3
1265,0.9185,97.28
1267,0.9178,97.31
1264,0.9186,97.27
1266,0.9179,97.31
1267,0.9179,97.31
1265,0.9181,97.29
1266,0.9179,97.3
1264,0.9187,97.28
1265,0.9184,97.27
1266,0.9181,97.29
1265,0.9184,97.28
1265,0.9186,97.28
1265,0.9182,97.28
1266,0.9177,97.3
1265,0.9177,97.29
1265,0.9182,97.28
1265,0.9184,97.28
1265,0.9189,97.27
1266,0.9182,97.3
1266,0.9182,97.3
1264,0.9188,97.27
1266,0.9188,97.28
1266,0.9187,97.29
1265,0.9188,97.27
1267,0.918,97.31
1266,0.9186,97.28
1265,0.9193,97.26
1264,0.9195,97.23
1266,0.9195,97.28
1264,0.9192,97.25
1266,0.9192,97.27
1265,0.9186,97.27
1265,0.9189,97.25
1265,0.9188,97.26
1266,0.9186,97.28
1267,0.9176,97.3
1265,0.9181,97.28
1266,0.918,97.31
1266,0.9178,97.3
1267,0.9175,97.32
1267,0.9173,97.3
1266,0.9179,97.29
1264,0.9182,97.26
1266,0.9179,97.28
1266,0.9175,97.29
1265,0.9177,97.27
1265,0.9184,97.28
1266,0.9179,97.31
1266,0.9181,97.29
1266,0.9185,97.29
1265,0.9174,97.28
1266,0.9176,97.29
1266,0.9174,97.3
1266,0.917,97.32
1267,0.9169,97.31
1265,0.9183,97.28
1266,0.918,97.29
1266,0.9179,97.28
1266,0.9188,97.27
1266,0.919,97.29
1265,0.9187,97.26
1266,0.9188,97.29
1262,0.9195,97.23
1268,0.9177,97.31
1264,0.9185,97.27
1265,0.9185,97.29
1263,0.9191,97.25
1264,0.9192,97.27
1266,0.9187,97.3
1264,0.9187,97.25
1265,0.9178,97.29
1265,0.9184,97.27
1267,0.9189,97.3
1265,0.9188,97.27
1265,0.919,97.27
1265,0.9186,97.26
1265,0.9188,97.26
1266,0.919,97.28
1266,0.9189,97.26
1266,0.9187,97.28
1265,0.9185,97.26
1265,0.9184,97.27
1266,0.919,97.27
1265,0.9188,97.27
1264,0.9193,97.27
1265,0.9184,97.29
1266,0.9182,97.28
1264,0.9189,97.27
1265,0.9186,97.27
1265,0.9187,97.28
1266,0.9185,97.27
1264,0.9192,97.25
1265,0.9191,97.26
1267,0.9185,97.29
1266,0.9183,97.29
1265,0.9183,97.28
1265,0.9188,97.28
1265,0.9186,97.29
1266,0.919,97.28
1265,0.919,97.27
1265,0.9188,97.26
1264,0.9184,97.26
1264,0.9185,97.26
1265,0.9184,97.26
1264,0.9185,97.25
1266,0.9185,97.29
1266,0.9188,97.29
1265,0.9182,97.28
1266,0.918,97.29
1267,0.9181,97.29
1266,0.918,97.28
1266,0.918,97.29
1264,0.9187,97.27
1266,0.9181,97.3
1265,0.9181,97.29
1265,0.9189,97.29
1264,0.919,97.3
1266,0.918,97.32
1266,0.9186,97.29
1264,0.9188,97.27
1265,0.9189,97.28
1265,0.9186,97.3
1266,0.9183,97.3
1265,0.9187,97.29
1266,0.9181,97.29
1264,0.9189,97.26
1265,0.9189,97.27
1266,0.9186,97.27
1265,0.9186,97.28
1264,0.9188,97.27
1264,0.9189,97.27
1266,0.9188,97.28
1266,0.9182,97.28
1264,0.9185,97.25
1267,0.9184,97.29
1264,0.9188,97.25
1264,0.9196,97.23
1266,0.9193,97.26
1264,0.9192,97.25
1264,0.9189,97.27
1265,0.9181,97.27
1266,0.9184,97.28
1265,0.9185,97.27
1265,0.9192,97.27
1266,0.9186,97.27
1266,0.9185,97.27
1266,0.9184,97.28
1264,0.919,97.27
1265,0.9193,97.26
1267,0.9181,97.3
1267,0.9177,97.29
1264,0.9185,97.28
1267,0.918,97.3
1265,0.9184,97.26
1266,0.9176,97.31
1266,0.9175,97.3
1265,0.9187,97.28
1265,0.9189,97.28
1265,0.9188,97.27
1265,0.919,97.27
1266,0.9186,97.27
1265,0.9187,97.27
1265,0.9184,97.29
1264,0.9183,97.28
1265,0.9186,97.27
1265,0.9184,97.26
1266,0.9187,97.27
1266,0.9183,97.3
1264,0.9189,97.27
1264,0.9187,97.27
1265,0.9189,97.29
1265,0.9187,97.28
1266,0.9188,97.28
1265,0.919,97.27
1267,0.9182,97.3
1266,0.9185,97.28
1265,0.9179,97.27
1267,0.9181,97.3
1264,0.918,97.27
1265,0.9182,97.28
1266,0.9181,97.29
1267,0.9177,97.31
1266,0.9182,97.28
1265,0.9186,97.27
1265,0.9188,97.27
1266,0.918,97.29
1265,0.9186,97.28
1267,0.9183,97.3
1266,0.9182,97.28
1266,0.9179,97.29
1267,0.9179,97.32
1266,0.9178,97.3
1267,0.9176,97.31
1267,0.9176,97.31
1265,0.9184,97.29
1265,0.9185,97.27
1266,0.918,97.29
1265,0.9186,97.28
1265,0.9184,97.28
1265,0.9187,97.28
1266,0.9181,97.29
1265,0.9187,97.28
1266,0.9185,97.28
1266,0.9181,97.28
1266,0.9184,97.28
1266,0.9181,97.29
1266,0.9181,97.3
1265,0.9183,97.28
1266,0.9185,97.3
1266,0.918,97.29
1265,0.9183,97.25
1265,0.9181,97.25
1266,0.9183,97.27
1267,0.9178,97.31
1266,0.9182,97.3
1266,0.9182,97.29
1266,0.9179,97.29
1266,0.9177,97.3
1266,0.918,97.31
1266,0.918,97.3
1265,0.9175,97.29
1266,0.9175,97.3
1267,0.918,97.31
1267,0.9175,97.31
1266,0.9184,97.27
1266,0.9181,97.28
1264,0.9182,97.27
1265,0.9185,97.29
1267,0.9173,97.31
1266,0.9175,97.31
1265,0.9182,97.27
1265,0.9183,97.28
1264,0.9187,97.25
1264,0.9185,97.26
1265,0.9188,97.26
1264,0.9192,97.25
1266,0.9187,97.29
1265,0.919,97.27
1265,0.9193,97.25
1266,0.9186,97.27
1266,0.9181,97.29
1266,0.9182,97.3
1265,0.9184,97.28
1265,0.9184,97.28
1266,0.9184,97.29
1264,0.9189,97.26
1265,0.9188,97.27
1265,0.9188,97.26
1265,0.919,97.28
1266,0.9192,97.27
1264,0.9194,97.25
1263,0.9193,97.24
1265,0.9193,97.24
1266,0.9186,97.27
1265,0.9189,97.24
1268,0.918,97.3
1267,0.9181,97.31
1267,0.9184,97.29
1266,0.9185,97.29
1266,0.9177,97.29
1265,0.9176,97.29
1266,0.918,97.27
1265,0.9187,97.25
1265,0.9193,97.26
1264,0.919,97.24
1266,0.919,97.27
1264,0.9188,97.26
1265,0.9187,97.27
1265,0.9192,97.28
1266,0.9189,97.29
1264,0.9186,97.27
1265,0.9183,97.27
1266,0.9183,97.28
1266,0.9189,97.27
1265,0.9192,97.26
1266,0.9189,97.29
1265,0.9195,97.27
1266,0.9184,97.29
1266,0.9186,97.28
1266,0.9187,97.28
1266,0.9183,97.31
1264,0.9185,97.28
1265,0.9186,97.29
1265,0.9189,97.28
1266,0.919,97.26
1266,0.9185,97.28
1263,0.9191,97.23
1266,0.9188,97.27
1263,0.9194,97.25
1265,0.9196,97.27
1266,0.9193,97.27
1267,0.9185,97.28
1265,0.919,97.27
1265,0.9189,97.28
1264,0.9192,97.26
1265,0.9187,97.29
1265,0.9183,97.29
1265,0.9181,97.27
1264,0.9182,97.26
1267,0.9176,97.31
1266,0.9178,97.31
1265,0.9182,97.29
1266,0.918,97.3
1266,0.9181,97.3
1267,0.9184,97.3
1264,0.919,97.28
1265,0.9191,97.28
1265,0.9186,97.27
1266,0.9184,97.28
1266,0.9181,97.29
1266,0.9186,97.28
1266,0.9185,97.29
1263,0.919,97.24
1266,0.9187,97.27
1267,0.9186,97.29
1264,0.9185,97.26
1267,0.9179,97.3
1265,0.9185,97.28
1266,0.9182,97.28
1265,0.9187,97.26
1266,0.918,97.27
1266,0.9183,97.27
1267,0.9178,97.31
1265,0.9185,97.29
1265,0.9189,97.29
1265,0.9187,97.29
1264,0.9188,97.27
1266,0.9189,97.27
1265,0.9189,97.26
1265,0.919,97.25
1265,0.9192,97.25
1265,0.9191,97.26
1265,0.9186,97.3
1265,0.9186,97.29
1266,0.9184,97.3
1266,0.9191,97.3
1265,0.919,97.28
1265,0.919,97.28
1267,0.918,97.32
1265,0.9179,97.3
1265,0.9179,97.31
1264,0.9181,97.31
1266,0.9181,97.3
1267,0.9176,97.32
1266,0.9176,97.29
1266,0.9177,97.29
1267,0.9181,97.29
1267,0.9181,97.28
1264,0.9186,97.25
1265,0.9191,97.29
1266,0.9183,97.28
1266,0.9179,97.3
1266,0.918,97.32
1265,0.9184,97.29
1265,0.9186,97.29
1265,0.9184,97.27
1265,0.9184,97.29
1266,0.9186,97.3
1266,0.9183,97.33
1266,0.9179,97.31
1265,0.918,97.3
1266,0.9183,97.3
1266,0.9184,97.3
1266,0.9183,97.29
1265,0.9189,97.27
1267,0.9182,97.32
1266,0.9187,97.29
1267,0.9189,97.28
1264,0.9194,97.25
1265,0.919,97.26
1265,0.9191,97.26
1267,0.9186,97.29
1264,0.918,97.28
1264,0.9179,97.29
1267,0.9176,97.32
1268,0.9178,97.32
1267,0.9176,97.31
1266,0.9177,97.31
1266,0.9181,97.3
1266,0.918,97.3
