hERG_IC50,hERG_h,hERG_Bmax
10530,0.8842,98.85
10540,0.8836,98.86
10540,0.885,98.83
10530,0.8844,98.84
10520,0.8852,98.81
10530,0.8845,98.83
10520,0.885,98.82
10530,0.885,98.84
10520,0.8848,98.81
10510,0.8849,98.8
10520,0.8844,98.82
10510,0.8853,98.79
10520,0.8844,98.82
10530,0.8842,98.84
10520,0.8843,98.82
10530,0.8845,98.84
10530,0.8838,98.85
10540,0.8836,98.86
10540,0.8836,98.85
10530,0.8845,98.83
10540,0.8841,98.86
10540,0.8844,98.84
10540,0.8841,98.85
10530,0.885,98.82
10520,0.8843,98.83
10520,0.8847,98.82
10530,0.8846,98.84
10530,0.8846,98.83
10540,0.8839,98.87
10520,0.885,98.82
10530,0.8847,98.82
10520,0.8844,98.83
10550,0.8833,98.88
10520,0.8854,98.8
10540,0.8838,98.83
10540,0.884,98.87
10540,0.884,98.87
10530,0.8842,98.87
10530,0.8845,98.82
10520,0.8847,98.83
10530,0.8848,98.84
10530,0.884,98.86
10540,0.884,98.85
10530,0.8845,98.85
10530,0.8842,98.84
10520,0.8841,98.84
10530,0.884,98.84
10530,0.8846,98.83
10540,0.8835,98.86
10540,0.8838,98.84
10530,0.8844,98.85
10530,0.8842,98.85
10520,0.8839,98.83
10540,0.8835,98.86
10520,0.8846,98.84
10540,0.8841,98.86
10540,0.8837,98.86
10530,0.884,98.85
10530,0.884,98.84
10530,0.8842,98.86
10530,0.8836,98.85
10540,0.884,98.85
10530,0.8844,98.83
10530,0.8851,98.82
10520,0.8849,98.82
10530,0.885,98.83
10530,0.8843,98.85
10520,0.8845,98.83
10540,0.8848,98.85
10530,0.885,98.82
10530,0.884,98.84
10530,0.8847,98.86
10540,0.8845,98.84
10530,0.8843,98.83
10530,0.8849,98.83
10530,0.8849,98.83
10540,0.884,98.86
10540,0.8847,98.84
10520,0.884,98.85
10530,0.8838,98.87
10540,0.8835,98.87
10530,0.884,98.84
10540,0.8837,98.85
10520,0.885,98.8
10510,0.8851,98.81
10530,0.8843,98.84
10520,0.8845,98.83
10540,0.8842,98.85
10530,0.8847,98.84
10530,0.8843,98.84
10530,0.8843,98.83
10510,0.8848,98.8
10540,0.8847,98.84
10520,0.885,98.83
10530,0.8843,98.82
10520,0.8851,98.81
10530,0.8844,98.83
10520,0.8841,98.84
10520,0.8849,98.82
10530,0.8844,98.83
10540,0.8839,98.85
10540,0.8839,98.84
10540,0.8831,98.87
10540,0.8839,98.88
10540,0.8841,98.87
10550,0.8842,98.87
10530,0.8839,98.85
10540,0.8836,98.88
10540,0.8828,98.89
10520,0.885,98.8
10530,0.8845,98.83
10530,0.8842,98.85
10540,0.8844,98.85
10530,0.8846,98.83
10530,0.8841,98.83
10530,0.884,98.84
10540,0.8839,98.86
10530,0.8839,98.84
10530,0.885,98.81
10530,0.8841,98.83
10540,0.8838,98.85
10530,0.8845,98.83
10520,0.8844,98.83
10530,0.8848,98.83
10520,0.8846,98.82
10520,0.8845,98.84
10530,0.8844,98.85
10530,0.8845,98.84
10520,0.8851,98.83
10530,0.8844,98.83
10540,0.8843,98.84
10530,0.8846,98.83
10520,0.8852,98.81
10520,0.8848,98.83
10540,0.8836,98.85
10540,0.8837,98.87
10530,0.8838,98.84
10540,0.8842,98.86
10530,0.8847,98.84
10530,0.8844,98.84
10520,0.8848,98.82
10530,0.8843,98.82
10540,0.8841,98.86
10530,0.8848,98.83
10530,0.884,98.86
10540,0.8843,98.85
10540,0.8835,98.87
10530,0.8846,98.84
10540,0.8844,98.85
10540,0.8844,98.85
10540,0.8833,98.84
10520,0.8845,98.82
10520,0.8851,98.8
10520,0.884,98.82
10520,0.8848,98.81
10530,0.8845,98.85
10520,0.8843,98.83
10530,0.8846,98.83
10550,0.8833,98.88
10530,0.8837,98.85
10540,0.8836,98.86
10530,0.8843,98.84
10530,0.884,98.86
10520,0.8849,98.82
10510,0.8853,98.8
10510,0.8847,98.82
10530,0.8839,98.85
10520,0.8846,98.83
10530,0.884,98.85
10520,0.8846,98.83
10530,0.8844,98.84
10520,0.8845,98.82
10520,0.8844,98.82
10530,0.8847,98.84
10550,0.884,98.86
10540,0.8846,98.84
10540,0.884,98.85
10540,0.8841,98.85
10530,0.8848,98.83
10530,0.8839,98.85
10530,0.8847,98.84
10530,0.8845,98.84
10530,0.8847,98.82
10530,0.8843,98.84
10530,0.8854,98.81
10540,0.8848,98.85
10530,0.885,98.83
10520,0.8849,98.81
10520,0.8844,98.82
10530,0.8844,98.83
10530,0.8845,98.83
10530,0.8842,98.84
10530,0.8844,98.83
10530,0.8843,98.82
10530,0.8846,98.84
10530,0.8843,98.83
10550,0.8832,98.87
10540,0.8842,98.86
10520,0.8848,98.83
10520,0.8846,98.81
10530,0.8839,98.84
10530,0.8846,98.83
10530,0.8844,98.84
10530,0.8846,98.85
10540,0.8831,98.88
10530,0.8847,98.84
10530,0.8846,98.84
10520,0.8844,98.82
10530,0.8847,98.83
10530,0.8849,98.84
10540,0.8838,98.87
10530,0.8845,98.84
10520,0.8852,98.82
10520,0.8851,98.83
10530,0.8847,98.84
10520,0.885,98.82
10520,0.8849,98.81
10520,0.8845,98.85
10530,0.8845,98.84
10540,0.8837,98.86
10520,0.8848,98.81
10530,0.8843,98.85
10540,0.8837,98.87
10530,0.8846,98.85
10530,0.8842,98.86
10540,0.8838,98.85
10530,0.8844,98.85
10520,0.8845,98.81
10520,0.8842,98.82
10530,0.8842,98.84
10530,0.8839,98.84
10530,0.8847,98.85
10530,0.8848,98.84
10520,0.885,98.8
10520,0.8852,98.82
10540,0.8845,98.86
10550,0.8846,98.87
10540,0.8837,98.86
10520,0.8852,98.81
10520,0.8844,98.82
10530,0.884,98.85
10510,0.8844,98.81
10530,0.8847,98.84
10520,0.8846,98.83
10530,0.8839,98.83
10530,0.8848,98.83
10530,0.8843,98.84
10530,0.8843,98.84
10520,0.8845,98.81
10550,0.8844,98.86
10540,0.8841,98.87
10540,0.8833,98.86
10530,0.8841,98.84
10520,0.8843,98.83
10530,0.8846,98.84
10520,0.8844,98.84
10520,0.8846,98.83
10520,0.8847,98.83
10540,0.8836,98.85
10530,0.8846,98.83
10530,0.8842,98.83
10540,0.8839,98.85
10530,0.8849,98.83
10530,0.8838,98.85
10540,0.8837,98.88
10530,0.8842,98.84
10530,0.8844,98.84
10530,0.8845,98.81
10520,0.8846,98.82
10520,0.8845,98.82
10510,0.8848,98.81
10520,0.8844,98.82
10530,0.8843,98.85
10520,0.8845,98.82
10530,0.8844,98.84
10540,0.8843,98.85
10520,0.8846,98.83
10520,0.8847,98.82
10530,0.8843,98.84
10530,0.8853,98.83
10530,0.8843,98.85
10520,0.8845,98.82
10520,0.8844,98.82
10520,0.8853,98.83
10530,0.8851,98.84
10530,0.8838,98.85
10540,0.8844,98.85
10520,0.884,98.82
10530,0.8841,98.84
10530,0.8842,98.85
10530,0.8846,98.84
10530,0.8846,98.85
10540,0.8842,98.85
10530,0.8847,98.83
10540,0.8843,98.84
10520,0.8841,98.82
10530,0.8839,98.84
10520,0.8848,98.81
10530,0.8842,98.84
10530,0.8843,98.84
10530,0.8841,98.83
10520,0.8846,98.83
10530,0.8841,98.84
10540,0.8838,98.84
10520,0.884,98.84
10520,0.8845,98.83
10520,0.8841,98.83
10530,0.8837,98.84
10530,0.8843,98.83
10530,0.8846,98.83
10540,0.8839,98.87
10530,0.8843,98.85
10540,0.8843,98.85
10530,0.8846,98.84
10530,0.8848,98.83
10530,0.8836,98.86
10530,0.8843,98.84
10530,0.8843,98.84
10510,0.8853,98.8
10520,0.8852,98.78
10510,0.8849,98.78
10520,0.8837,98.81
10520,0.885,98.82
10520,0.8845,98.82
10520,0.8846,98.83
10540,0.8843,98.85
10520,0.8849,98.82
10530,0.8845,98.85
10530,0.8851,98.84
10520,0.8844,98.83
10510,0.8849,98.82
10520,0.8853,98.81
10530,0.8846,98.83
10530,0.8847,98.83
10530,0.8841,98.86
10540,0.8841,98.85
10530,0.8844,98.84
10530,0.8841,98.86
10530,0.8841,98.84
10530,0.8842,98.84
10540,0.8837,98.88
10540,0.884,98.86
10530,0.8841,98.86
10540,0.8837,98.86
10530,0.8841,98.85
10530,0.8846,98.84
10530,0.8849,98.83
10530,0.8844,98.83
10530,0.8845,98.83
10520,0.8846,98.84
10520,0.8844,98.81
10530,0.884,98.83
10540,0.8846,98.85
10520,0.8848,98.82
10520,0.8844,98.83
10520,0.8845,98.82
10530,0.8844,98.82
10520,0.8852,98.82
10520,0.8844,98.84
10530,0.8845,98.83
10530,0.8843,98.84
10530,0.884,98.84
10520,0.8843,98.82
10520,0.8852,98.82
10540,0.8847,98.84
10540,0.8846,98.85
10530,0.8842,98.83
10530,0.884,98.84
10510,0.8851,98.8
10530,0.8846,98.84
10530,0.8845,98.84
10530,0.8843,98.84
10520,0.8844,98.83
10530,0.8845,98.84
10530,0.8843,98.84
10530,0.8855,98.81
10510,0.8841,98.82
10540,0.884,98.85
10530,0.8844,98.83
10530,0.884,98.84
10530,0.8843,98.85
10530,0.8844,98.85
10530,0.8846,98.84
10540,0.8844,98.85
10530,0.8843,98.84
10530,0.8842,98.85
10530,0.8843,98.84
10530,0.8844,98.84
10540,0.884,98.87
10540,0.8842,98.85
10530,0.8848,98.83
10530,0.8852,98.83
10520,0.8849,98.83
10530,0.8844,98.83
10530,0.8844,98.83
10520,0.8845,98.84
10510,0.8849,98.81
10520,0.8843,98.82
10520,0.8839,98.82
10530,0.8847,98.81
10530,0.8844,98.83
10520,0.8844,98.83
10530,0.8846,98.82
10530,0.8842,98.83
10520,0.8846,98.83
10530,0.8842,98.85
10530,0.8848,98.83
10520,0.885,98.82
10520,0.8848,98.83
10530,0.8847,98.84
10540,0.8838,98.87
10540,0.8842,98.84
10550,0.8838,98.87
10530,0.8842,98.83
10540,0.8835,98.86
10550,0.8834,98.89
10530,0.8841,98.85
10530,0.8848,98.83
10530,0.8846,98.84
10530,0.8839,98.84
10530,0.8844,98.85
10530,0.8834,98.86
10530,0.8858,98.82
10520,0.884,98.86
10520,0.8848,98.81
10520,0.8847,98.81
10520,0.885,98.79
10530,0.884,98.85
10520,0.8847,98.84
10520,0.884,98.85
10520,0.884,98.83
10530,0.884,98.84
10530,0.884,98.84
10540,0.8846,98.85
10530,0.8844,98.84
10520,0.8849,98.83
10520,0.8848,98.83
10530,0.8847,98.84
10530,0.8842,98.84
10540,0.8841,98.83
10530,0.8843,98.84
10530,0.8844,98.82
10530,0.8839,98.85
10520,0.8845,98.81
10520,0.8845,98.81
10520,0.8841,98.83
10530,0.8841,98.82
10550,0.8834,98.87
10540,0.8841,98.83
10530,0.8841,98.84
10530,0.8844,98.84
10540,0.8844,98.84
10540,0.8845,98.83
10540,0.8844,98.85
10540,0.884,98.84
10530,0.8848,98.83
10530,0.8851,98.85
10530,0.8853,98.83
10520,0.8848,98.81
10530,0.8848,98.82
10540,0.8841,98.86
10530,0.884,98.85
10530,0.8846,98.83
10520,0.8837,98.84
10520,0.8851,98.81
10530,0.8848,98.84
10530,0.8846,98.84
10540,0.8845,98.85
10530,0.8838,98.84
10530,0.8847,98.83
10540,0.884,98.86
10540,0.8839,98.85
10540,0.8839,98.84
10530,0.8855,98.83
10530,0.884,98.85
10530,0.8844,98.86
10540,0.8837,98.86
10520,0.885,98.81
10520,0.885,98.81
10530,0.8842,98.86
10520,0.8843,98.84
10540,0.8847,98.83
10540,0.8842,98.87
10530,0.8836,98.86
10530,0.884,98.85
10530,0.8844,98.84
10530,0.8845,98.83
10540,0.8846,98.85
10540,0.8841,98.86
10530,0.8843,98.85
10530,0.8841,98.84
10530,0.8843,98.86
10550,0.8833,98.9
10530,0.8848,98.84
10520,0.8848,98.82
10520,0.8852,98.81
10520,0.8857,98.81
10530,0.8841,98.86
10530,0.8847,98.83
10520,0.8844,98.84
10540,0.8837,98.85
10530,0.8842,98.84
10530,0.8843,98.84
10530,0.8838,98.85
10510,0.8851,98.81
10530,0.8847,98.84
10520,0.8843,98.82
10530,0.8847,98.83
10530,0.8848,98.82
10530,0.8845,98.82
10540,0.884,98.87
10540,0.8841,98.84
10530,0.8845,98.84
10540,0.8848,98.85
10540,0.8846,98.85
10530,0.8843,98.85
10540,0.8838,98.86
10540,0.8842,98.85
10530,0.8843,98.86
10520,0.8843,98.85
10520,0.8849,98.82
10520,0.8841,98.82
10520,0.8846,98.85
10530,0.8846,98.82
10530,0.8846,98.83
10520,0.8844,98.81
10520,0.8846,98.82
10530,0.8841,98.85
10530,0.8841,98.83
10520,0.8851,98.81
10530,0.8841,98.85
10520,0.8841,98.84
10530,0.8847,98.82
10540,0.8847,98.84
10540,0.8848,98.84
10520,0.8842,98.84
10520,0.8845,98.83
10530,0.8848,98.82
10520,0.8841,98.83
10520,0.8841,98.83
10530,0.8841,98.85
10530,0.884,98.86
10540,0.8836,98.87
10530,0.8841,98.83
10520,0.8846,98.82
10530,0.8839,98.83
10520,0.8843,98.83
10530,0.8842,98.83
10530,0.8845,98.84
10520,0.8852,98.83
10520,0.8848,98.83
10520,0.8847,98.84
10530,0.8841,98.84
10530,0.8843,98.85
10520,0.8846,98.82
10520,0.884,98.83
10530,0.8838,98.83
10530,0.8844,98.84
10540,0.8835,98.87
10550,0.8837,98.88
10540,0.8843,98.85
10540,0.8844,98.85
10540,0.8837,98.86
10530,0.8841,98.85
10540,0.8837,98.86
10540,0.8841,98.84
10530,0.8848,98.83
10520,0.8846,98.84
10540,0.8833,98.88
10540,0.884,98.88
10540,0.8844,98.86
10530,0.8843,98.85
10540,0.8842,98.86
10540,0.8839,98.87
10530,0.8843,98.85
10520,0.8847,98.83
10520,0.8848,98.82
10520,0.8842,98.84
10530,0.8843,98.84
10550,0.8834,98.88
10530,0.8838,98.85
10530,0.8833,98.85
10530,0.8845,98.84
10540,0.8845,98.85
10510,0.885,98.8
10520,0.8845,98.81
10530,0.8839,98.84
10540,0.8836,98.87
10540,0.8844,98.85
10530,0.8847,98.84
10540,0.8843,98.86
10540,0.8837,98.85
10530,0.8841,98.85
10520,0.8843,98.83
10530,0.8845,98.84
10530,0.884,98.84
10530,0.8846,98.83
10540,0.8845,98.84
10530,0.8846,98.83
10510,0.8844,98.82
10520,0.8843,98.82
10520,0.8846,98.81
10520,0.8851,98.8
10510,0.8851,98.81
10530,0.8845,98.85
10520,0.8851,98.82
10530,0.8841,98.84
10530,0.8845,98.82
10540,0.8843,98.84
10530,0.8845,98.82
10530,0.884,98.84
10520,0.8847,98.82
10520,0.8844,98.84
10520,0.8846,98.81
10530,0.8841,98.86
10540,0.8837,98.86
10530,0.884,98.86
10520,0.8846,98.83
10530,0.8847,98.83
10540,0.8833,98.86
10540,0.8839,98.86
10530,0.8837,98.84
10540,0.8847,98.86
10530,0.8841,98.85
10530,0.8847,98.85
10530,0.8845,98.85
10530,0.8846,98.82
10530,0.884,98.84
10530,0.8839,98.84
10530,0.8847,98.84
10520,0.8851,98.8
10540,0.8847,98.82
10530,0.8847,98.84
10540,0.8836,98.89
10530,0.8849,98.82
10530,0.8845,98.83
10530,0.8844,98.84
10540,0.8842,98.85
10520,0.8847,98.82
10540,0.884,98.85
10530,0.8834,98.83
10520,0.885,98.83
10520,0.885,98.81
10530,0.8838,98.84
10520,0.8851,98.81
10520,0.8844,98.82
10520,0.8849,98.83
10540,0.8851,98.85
10540,0.8838,98.87
10530,0.8847,98.85
10540,0.884,98.86
10530,0.8848,98.83
10530,0.8847,98.84
10510,0.8845,98.82
10530,0.8841,98.82
10520,0.8839,98.83
10520,0.8843,98.84
10530,0.884,98.84
10540,0.8834,98.87
10540,0.8844,98.85
10520,0.8844,98.83
10530,0.8839,98.85
10530,0.8844,98.84
10520,0.8852,98.83
10530,0.8846,98.83
10530,0.8845,98.84
10520,0.8849,98.81
10520,0.8844,98.84
10540,0.8835,98.86
10530,0.8838,98.84
10520,0.8843,98.82
10520,0.8843,98.83
10530,0.8847,98.82
10510,0.8846,98.8
10540,0.8841,98.83
10530,0.8843,98.86
10530,0.8848,98.83
10540,0.8845,98.85
10520,0.8847,98.83
10520,0.8851,98.82
10530,0.8847,98.84
10510,0.8853,98.8
10530,0.8844,98.81
10540,0.8851,98.84
10520,0.8852,98.84
10530,0.8838,98.84
10530,0.8843,98.83
10530,0.8843,98.84
10520,0.8842,98.84
10520,0.8848,98.82
10530,0.8837,98.84
10520,0.884,98.83
10520,0.8843,98.83
10520,0.8849,98.83
10530,0.8841,98.87
10540,0.8838,98.86
10550,0.8839,98.87
10530,0.885,98.84
10540,0.8849,98.84
10530,0.8848,98.82
10540,0.8843,98.84
10520,0.8846,98.83
10520,0.8848,98.8
10530,0.8846,98.81
10530,0.884,98.84
10530,0.8845,98.83
10530,0.8844,98.83
10530,0.8846,98.83
10530,0.8843,98.82
10520,0.8843,98.84
10530,0.8841,98.84
10530,0.8841,98.84
10530,0.884,98.85
10530,0.8843,98.82
10530,0.8844,98.84
10530,0.8848,98.85
10530,0.8847,98.85
10520,0.8856,98.82
10530,0.8841,98.83
10540,0.8844,98.86
10530,0.8844,98.83
10540,0.8834,98.87
10530,0.8844,98.85
10540,0.8839,98.87
10540,0.8843,98.87
10530,0.8847,98.84
10540,0.8841,98.87
10530,0.8838,98.85
10530,0.8844,98.85
10520,0.8842,98.84
10520,0.8841,98.82
10530,0.8841,98.84
10530,0.8845,98.84
10530,0.8847,98.85
10530,0.8847,98.83
10510,0.8847,98.82
10530,0.8845,98.84
10520,0.8841,98.82
10520,0.8849,98.82
10540,0.884,98.85
10520,0.8853,98.8
10530,0.8846,98.85
10520,0.8849,98.82
10530,0.8843,98.84
10530,0.8846,98.84
10540,0.8845,98.85
10530,0.884,98.83
10520,0.8851,98.81
10520,0.8843,98.84
10530,0.8837,98.86
10530,0.8845,98.84
10520,0.8844,98.86
10530,0.8847,98.84
10520,0.8848,98.82
10530,0.8839,98.85
10530,0.8845,98.84
10530,0.8845,98.83
10520,0.8843,98.82
10520,0.8842,98.83
10520,0.8851,98.82
10530,0.8847,98.83
10530,0.8846,98.84
10530,0.8845,98.83
10540,0.884,98.86
10530,0.8843,98.85
10530,0.884,98.85
10530,0.8844,98.85
10540,0.8841,98.86
10530,0.884,98.84
10540,0.8839,98.86
10530,0.8843,98.85
10520,0.8846,98.82
10520,0.8849,98.82
10530,0.8838,98.84
10530,0.885,98.82
10540,0.8841,98.86
10530,0.8834,98.83
10530,0.8838,98.84
10520,0.8844,98.83
10540,0.8837,98.85
10550,0.8836,98.87
10540,0.884,98.86
10540,0.8841,98.84
10530,0.8837,98.85
10530,0.8843,98.84
10510,0.8854,98.8
10540,0.8836,98.86
10550,0.8836,98.88
10540,0.8837,98.87
10530,0.8844,98.85
10510,0.8849,98.82
10520,0.8843,98.83
10530,0.8844,98.84
10530,0.8845,98.84
10520,0.8851,98.82
10530,0.885,98.82
10530,0.8847,98.85
10520,0.8846,98.82
10530,0.885,98.84
10520,0.8849,98.83
10520,0.8843,98.84
10530,0.8846,98.85
10550,0.884,98.86
10530,0.885,98.82
10530,0.8852,98.82
10540,0.8847,98.81
10530,0.8851,98.83
10530,0.8841,98.83
10530,0.8841,98.84
10530,0.884,98.84
10530,0.8846,98.84
10530,0.8845,98.84
10520,0.8855,98.82
10540,0.8849,98.85
10540,0.8837,98.87
10520,0.8849,98.81
10510,0.8849,98.81
10520,0.8845,98.83
10520,0.885,98.8
10530,0.8844,98.82
10550,0.8836,98.87
10530,0.8848,98.82
10530,0.8841,98.85
10530,0.8846,98.83
10520,0.8845,98.82
10510,0.8851,98.8
10520,0.8843,98.83
10520,0.8846,98.83
10530,0.8848,98.84
10530,0.8844,98.85
10520,0.8849,98.82
10540,0.8839,98.86
10520,0.8846,98.85
10530,0.8849,98.82
10520,0.8845,98.84
10540,0.8843,98.87
10540,0.8837,98.86
10520,0.8848,98.81
10530,0.8845,98.83
10530,0.8843,98.85
10530,0.8849,98.85
10520,0.8849,98.82
10520,0.8848,98.81
10520,0.8848,98.83
10520,0.8849,98.82
10550,0.8835,98.87
10530,0.8849,98.83
10530,0.8839,98.84
10540,0.8838,98.87
10520,0.8846,98.81
10520,0.8844,98.83
10530,0.8845,98.83
10540,0.8839,98.86
10530,0.8848,98.83
10540,0.8838,98.85
10530,0.8845,98.83
10540,0.8843,98.84
10530,0.8842,98.85
10520,0.8846,98.84
10530,0.8837,98.85
10530,0.8851,98.82
10530,0.8845,98.83
10530,0.8845,98.82
10540,0.8838,98.86
10520,0.8852,98.83
10520,0.8842,98.84
10540,0.8839,98.84
10530,0.8843,98.84
10530,0.8842,98.84
10540,0.8836,98.88
10530,0.8846,98.83
10540,0.8845,98.85
10520,0.8842,98.84
10520,0.8849,98.83
10530,0.8843,98.83
10530,0.884,98.85
10520,0.8841,98.84
10530,0.8837,98.85
10520,0.8841,98.83
10520,0.8848,98.84
10540,0.8844,98.84
10530,0.8838,98.85
10520,0.885,98.81
10540,0.8839,98.86
10510,0.8857,98.8
10510,0.8857,98.81
10520,0.8847,98.84
10530,0.8843,98.84
10540,0.8837,98.85
10530,0.8842,98.84
10530,0.8841,98.84
10530,0.8838,98.85
10530,0.8842,98.86
10530,0.8841,98.85
10530,0.8841,98.85
10530,0.8849,98.81
10530,0.8841,98.84
10530,0.8851,98.83
10530,0.8841,98.84
10540,0.884,98.85
10520,0.8843,98.84
10520,0.8847,98.84
10520,0.8843,98.82
10520,0.8847,98.82
10530,0.8841,98.83
10530,0.8841,98.84
10530,0.8838,98.84
10530,0.8846,98.85
10540,0.8845,98.86
10530,0.885,98.81
10520,0.8847,98.81
10530,0.8842,98.84
10530,0.8841,98.85
10520,0.8842,98.83
10520,0.8851,98.82
10540,0.8846,98.84
10540,0.8845,98.84
10530,0.8848,98.85
10530,0.8834,98.85
10520,0.8847,98.84
10530,0.8844,98.84
10520,0.8846,98.81
10520,0.8855,98.8
10510,0.8854,98.81
10510,0.884,98.81
10520,0.884,98.83
10520,0.8846,98.83
10520,0.8849,98.81
10520,0.8847,98.83
10520,0.8843,98.82
10530,0.8845,98.83
10530,0.8848,98.83
10530,0.8844,98.83
10530,0.8846,98.83
10530,0.8845,98.84
10530,0.8846,98.83
10530,0.8836,98.85
10530,0.8838,98.85
10530,0.8845,98.84
10530,0.8838,98.84
10530,0.8846,98.84
10530,0.8843,98.84
10540,0.884,98.87
10520,0.8845,98.82
10520,0.885,98.83
10530,0.8846,98.84
10530,0.8843,98.85
10520,0.8849,98.81
10510,0.8852,98.81
10520,0.8843,98.83
10520,0.8848,98.84
10540,0.8836,98.86
10540,0.8843,98.86
10530,0.885,98.81
10540,0.8845,98.84
10540,0.884,98.85
10540,0.8844,98.84
10530,0.8841,98.84
10520,0.8837,98.83
10520,0.8839,98.83
10530,0.8843,98.85
10530,0.8841,98.85
10540,0.8846,98.83
10530,0.884,98.83
10540,0.8836,98.85
10520,0.8847,98.81
10530,0.8839,98.83
10530,0.884,98.86
10530,0.884,98.87
10520,0.8853,98.81
10530,0.8841,98.83
10530,0.8843,98.82
10530,0.8839,98.83
10510,0.8844,98.82
10530,0.8845,98.86
10530,0.8839,98.87
10520,0.8845,98.83
10530,0.8837,98.85
10520,0.8841,98.85
10530,0.8841,98.84
10530,0.8841,98.83
10510,0.8845,98.82
10530,0.8841,98.85
10540,0.8843,98.85
10530,0.8845,98.84
10520,0.8845,98.82
10530,0.884,98.84
10520,0.8849,98.82
10520,0.8846,98.82
10520,0.8841,98.83
10540,0.8837,98.85
10530,0.8841,98.83
10520,0.8842,98.84
10530,0.8845,98.84
10540,0.884,98.87
10520,0.885,98.82
10540,0.8842,98.86
10540,0.8839,98.86
10540,0.8841,98.86
10530,0.8843,98.83
10530,0.8851,98.83
10530,0.8843,98.84
10530,0.8844,98.83
10520,0.8851,98.83
10530,0.8837,98.84
10520,0.8838,98.85
10500,0.8852,98.8
10520,0.8854,98.8
10530,0.8844,98.83
10540,0.8843,98.84
10530,0.8846,98.85
10530,0.8842,98.82
10510,0.8852,98.81
